name,level,province,city,district,address,category,description,latitude,longitude,coordinate_system
星岛湖景区,4A,广西,北海市,合浦县,广西北海市星岛湖景区,景点景区,国家4A旅游景区。所属地：广西·北海市·合浦县。地址：广西北海市星岛湖景区。,21.7954233,109.1511600,wgs84
《印象•1876》北海历史文化景区,4A,广西,北海市,银海区,广西北海市《印象•1876》北海历史文化景区,景点景区,国家4A旅游景区。所属地：广西·北海市·银海区。地址：广西北海市《印象•1876》北海历史文化景区。,21.4342924,109.1400921,wgs84
合浦县东园家酒产业园,4A,广西,北海市,合浦县,广西北海市合浦县东园家酒产业园,景点景区,国家4A旅游景区。所属地：广西·北海市·合浦县。地址：广西北海市合浦县东园家酒产业园。,21.6857612,109.2099551,wgs84
月饼小镇,4A,广西,北海市,合浦县,广西北海市月饼小镇,景点景区,国家4A旅游景区。所属地：广西·北海市·合浦县。地址：广西北海市月饼小镇。,21.6046768,109.1885383,wgs84
海丝首港·合浦始发港景区,4A,广西,北海市,合浦县,广西北海市海丝首港·合浦始发港景区,景点景区,国家4A旅游景区。所属地：广西·北海市·合浦县。地址：广西北海市海丝首港·合浦始发港景区。,21.6638951,109.2030322,wgs84
海上丝路文化遗址公园,4A,广西,北海市,海城区,广西北海市海上丝路文化遗址公园,景点景区,国家4A旅游景区。所属地：广西·北海市·海城区。地址：广西北海市海上丝路文化遗址公园。,21.4812862,109.1185465,wgs84
高德古镇,4A,广西,北海市,海城区,广西北海市高德古镇,景点景区,国家4A旅游景区。所属地：广西·北海市·海城区。地址：广西北海市高德古镇。,21.5040245,109.1550715,wgs84
北海银基国际旅游度假区,4A,广西,北海市,银海区,广西北海市北海银基国际旅游度假区,景点景区,国家4A旅游景区。所属地：广西·北海市·银海区。地址：广西北海市北海银基国际旅游度假区。,21.4439231,109.2565812,wgs84
桂平西山风景名胜区,4A,广西,贵港市,桂平市,广西贵港市桂平西山风景名胜区,景点景区,国家4A旅游景区。所属地：广西·贵港市·桂平市。地址：广西贵港市桂平西山风景名胜区。,23.4022778,110.0508190,wgs84
广西龙潭国家森林公园,4A,广西,贵港市,港北区,广西贵港市广西龙潭国家森林公园,景点景区,国家4A旅游景区。所属地：广西·贵港市·港北区。地址：广西贵港市广西龙潭国家森林公园。,23.1724540,109.4649820,wgs84
太平天国金田起义地址景区,4A,广西,贵港市,桂平市,广西贵港市太平天国金田起义地址景区,景点景区,国家4A旅游景区。所属地：广西·贵港市·桂平市。地址：广西贵港市太平天国金田起义地址景区。,23.5859976,110.0767069,wgs84
桂平市西山泉旅游度假景区,4A,广西,贵港市,桂平市,广西贵港市桂平市西山泉旅游度假景区,景点景区,国家4A旅游景区。所属地：广西·贵港市·桂平市。地址：广西贵港市桂平市西山泉旅游度假景区。,23.3978864,110.0672290,wgs84
雄森动物大世界,4A,广西,贵港市,平南县,广西贵港市雄森动物大世界,景点景区,国家4A旅游景区。所属地：广西·贵港市·平南县。地址：广西贵港市雄森动物大世界。,23.3793517,110.5067584,wgs84
平南县龚州公园,4A,广西,贵港市,平南县,广西贵港市平南县龚州公园,景点景区,国家4A旅游景区。所属地：广西·贵港市·平南县。地址：广西贵港市平南县龚州公园。,23.5553200,110.4029934,wgs84
北帝山旅游区,4A,广西,贵港市,平南县,广西贵港市北帝山旅游区,景点景区,国家4A旅游景区。所属地：广西·贵港市·平南县。地址：广西贵港市北帝山旅游区。,23.8278473,110.1681398,wgs84
平南县垌美生态乐园景区,4A,广西,贵港市,平南县,广西贵港市平南县垌美生态乐园景区,景点景区,国家4A旅游景区。所属地：广西·贵港市·平南县。地址：广西贵港市平南县垌美生态乐园景区。,23.5415592,110.3875000,wgs84
平南佛子岭旅游康养度假区,4A,广西,贵港市,平南县,广西贵港市平南佛子岭旅游康养度假区,景点景区,国家4A旅游景区。所属地：广西·贵港市·平南县。地址：广西贵港市平南佛子岭旅游康养度假区。,23.4180774,110.5375916,wgs84
贵港园博园,4A,广西,贵港市,港北区,广西贵港市贵港园博园,景点景区,国家4A旅游景区。所属地：广西·贵港市·港北区。地址：广西贵港市贵港园博园。,23.0722312,109.5627797,wgs84
广西平天山国家森林公园,4A,广西,贵港市,港北区,广西贵港市广西平天山国家森林公园,景点景区,国家4A旅游景区。所属地：广西·贵港市·港北区。地址：广西贵港市广西平天山国家森林公园。,23.1724540,109.4649820,wgs84
荷美覃塘景区,4A,广西,贵港市,覃塘区,广西贵港市荷美覃塘景区,景点景区,国家4A旅游景区。所属地：广西·贵港市·覃塘区。地址：广西贵港市荷美覃塘景区。,23.1361769,109.4079119,wgs84
九凌湖旅游风景区,4A,广西,贵港市,港北区,广西贵港市九凌湖旅游风景区,景点景区,国家4A旅游景区。所属地：广西·贵港市·港北区。地址：广西贵港市九凌湖旅游风景区。,23.2782950,109.7561406,wgs84
西溪森林温泉度假邨,4A,广西,贺州市,八步区,广西贺州市西溪森林温泉度假邨,景点景区,国家4A旅游景区。所属地：广西·贺州市·八步区。地址：广西贺州市西溪森林温泉度假邨。,24.3593954,111.9640161,wgs84
大桂山国家森林公园,4A,广西,贺州市,八步区,广西贺州市大桂山国家森林公园,景点景区,国家4A旅游景区。所属地：广西·贺州市·八步区。地址：广西贺州市大桂山国家森林公园。,24.1605342,111.7110627,wgs84
姑婆山景区,4A,广西,贺州市,平桂区,广西贺州市姑婆山景区,景点景区,国家4A旅游景区。所属地：广西·贺州市·平桂区。地址：广西贺州市姑婆山景区。,24.6390820,111.5086431,wgs84
十八水景区,4A,广西,贺州市,平桂区,广西贺州市十八水景区,景点景区,国家4A旅游景区。所属地：广西·贺州市·平桂区。地址：广西贺州市十八水景区。,24.5800313,111.5474579,wgs84
玉石林景区,4A,广西,贺州市,八步区,广西贺州市玉石林景区,景点景区,国家4A旅游景区。所属地：广西·贺州市·八步区。地址：广西贺州市玉石林景区。,24.0226775,111.5889207,wgs84
神仙湖景区,4A,广西,贺州市,富川瑶族自治县,广西贺州市神仙湖景区,景点景区,国家4A旅游景区。所属地：广西·贺州市·富川瑶族自治县。地址：广西贺州市神仙湖景区。,24.8839280,111.3505139,wgs84
生态高值农业科技示范园,4A,广西,贺州市,,广西贺州市生态高值农业科技示范园,景点景区,国家4A旅游景区。所属地：广西·贺州市。地址：广西贺州市生态高值农业科技示范园。,24.4066114,111.5615734,wgs84
神剑石林,4A,广西,贺州市,富川瑶族自治县,广西贺州市神剑石林,景点景区,国家4A旅游景区。所属地：广西·贺州市·富川瑶族自治县。地址：广西贺州市神剑石林。,24.8897513,111.3522732,wgs84
钟山百里水墨画廊景区,4A,广西,贺州市,钟山县,广西贺州市钟山百里水墨画廊景区,景点景区,国家4A旅游景区。所属地：广西·贺州市·钟山县。地址：广西贺州市钟山百里水墨画廊景区。,24.4678776,111.1501864,wgs84
中共广西省工委纪念园景区,4A,广西,贺州市,,广西贺州市中共广西省工委纪念园景区,景点景区,国家4A旅游景区。所属地：广西·贺州市。地址：广西贺州市中共广西省工委纪念园景区。,24.4066114,111.5615734,wgs84
黄姚古镇景区,4A,广西,贺州市,昭平县,广西贺州市黄姚古镇景区,景点景区,国家4A旅游景区。所属地：广西·贺州市·昭平县。地址：广西贺州市黄姚古镇景区。,24.2507876,111.2015900,wgs84
桂江生态旅游景区,4A,广西,贺州市,昭平县,广西贺州市桂江生态旅游景区,景点景区,国家4A旅游景区。所属地：广西·贺州市·昭平县。地址：广西贺州市桂江生态旅游景区。,24.2462277,110.7885796,wgs84
南山茶海景区,4A,广西,贺州市,,广西贺州市南山茶海景区,景点景区,国家4A旅游景区。所属地：广西·贺州市。地址：广西贺州市南山茶海景区。,24.4066114,111.5615734,wgs84
来宾市象州古象旅游区,4A,广西,来宾市,象州县,广西来宾市象州县来宾市象州古象旅游区,景点景区,国家4A旅游景区。所属地：广西·来宾市·象州县。地址：广西来宾市象州县来宾市象州古象旅游区。,23.9740468,109.7559852,wgs84
武宣县下莲塘景区,4A,广西,来宾市,武宣县,广西来宾市武宣县武宣县下莲塘景区,景点景区,国家4A旅游景区。所属地：广西·来宾市·武宣县。地址：广西来宾市武宣县武宣县下莲塘景区。,23.5053018,109.7555814,wgs84
武宣县东乡红色旅游区,4A,广西,来宾市,象州县,广西来宾市武宣县武宣县东乡红色旅游区,景点景区,国家4A旅游景区。所属地：广西·来宾市·象州县。地址：广西来宾市武宣县武宣县东乡红色旅游区。,23.9740468,109.7559852,wgs84
武宣县八仙天池景区,4A,广西,来宾市,武宣县,广西来宾市武宣县武宣县八仙天池景区,景点景区,国家4A旅游景区。所属地：广西·来宾市·武宣县。地址：广西来宾市武宣县武宣县八仙天池景区。,23.5416962,109.6531198,wgs84
忻城薰衣草庄园景区,4A,广西,来宾市,忻城县,广西来宾市忻城县忻城薰衣草庄园景区,景点景区,国家4A旅游景区。所属地：广西·来宾市·忻城县。地址：广西来宾市忻城县忻城薰衣草庄园景区。,24.0265868,108.6443875,wgs84
忻城莫土司衙署景区,4A,广西,来宾市,忻城县,广西来宾市忻城县忻城莫土司衙署景区,景点景区,国家4A旅游景区。所属地：广西·来宾市·忻城县。地址：广西来宾市忻城县忻城莫土司衙署景区。,24.0645024,108.6754299,wgs84
忻城县乐滩竹海景区,4A,广西,来宾市,忻城县,广西来宾市忻城县忻城县乐滩竹海景区,景点景区,国家4A旅游景区。所属地：广西·来宾市·忻城县。地址：广西来宾市忻城县忻城县乐滩竹海景区。,23.9708724,108.6154810,wgs84
圣堂湖景区,4A,广西,来宾市,金秀瑶族自治县,广西来宾市金秀县圣堂湖景区,景点景区,国家4A旅游景区。所属地：广西·来宾市·金秀瑶族自治县。地址：广西来宾市金秀县圣堂湖景区。,24.1395303,110.1831910,wgs84
莲花山景区,4A,广西,来宾市,金秀瑶族自治县,广西来宾市金秀县莲花山景区,景点景区,国家4A旅游景区。所属地：广西·来宾市·金秀瑶族自治县。地址：广西来宾市金秀县莲花山景区。,24.1555463,110.1076103,wgs84
山水瑶城景区,4A,广西,来宾市,金秀瑶族自治县,广西来宾市金秀县山水瑶城景区,景点景区,国家4A旅游景区。所属地：广西·来宾市·金秀瑶族自治县。地址：广西来宾市金秀县山水瑶城景区。,24.1470030,110.1754573,wgs84
圣堂山景区,4A,广西,来宾市,金秀瑶族自治县,广西来宾市金秀县圣堂山景区,景点景区,国家4A旅游景区。所属地：广西·来宾市·金秀瑶族自治县。地址：广西来宾市金秀县圣堂山景区。,23.9729626,110.1054716,wgs84
银杉森林公园景区,4A,广西,来宾市,金秀瑶族自治县,广西来宾市金秀县银杉森林公园景区,景点景区,国家4A旅游景区。所属地：广西·来宾市·金秀瑶族自治县。地址：广西来宾市金秀县银杉森林公园景区。,24.1330968,110.1849157,wgs84
古沙沟景区,4A,广西,来宾市,金秀瑶族自治县,广西来宾市金秀县古沙沟景区,景点景区,国家4A旅游景区。所属地：广西·来宾市·金秀瑶族自治县。地址：广西来宾市金秀县古沙沟景区。,24.2047957,110.3534342,wgs84
合山市国家矿山公园,4A,广西,来宾市,合山市,广西来宾市合山市合山市国家矿山公园,景点景区,国家4A旅游景区。所属地：广西·来宾市·合山市。地址：广西来宾市合山市合山市国家矿山公园。,23.7988045,108.8715063,wgs84
玉林云天旅游文化城,4A,广西,玉林市,,广西玉林玉林云天旅游文化城,景点景区,国家4A旅游景区。所属地：广西·玉林市。地址：广西玉林玉林云天旅游文化城。,22.6391453,110.1602486,wgs84
六万大山森林公园,4A,广西,玉林市,福绵区,广西玉林六万大山森林公园,景点景区,国家4A旅游景区。所属地：广西·玉林市·福绵区。地址：广西玉林六万大山森林公园。,22.5843998,109.8592565,wgs84
广西玉林“五彩田园”现代特色农业示范区,4A,广西,玉林市,玉州区,广西玉林广西玉林“五彩田园”现代特色农业示范区,景点景区,国家4A旅游景区。所属地：广西·玉林市·玉州区。地址：广西玉林广西玉林“五彩田园”现代特色农业示范区。,22.6728659,110.2526101,wgs84
玉林市福达克拉湾,4A,广西,玉林市,玉州区,广西玉林玉林市福达克拉湾,景点景区,国家4A旅游景区。所属地：广西·玉林市·玉州区。地址：广西玉林玉林市福达克拉湾。,22.6265799,110.1969445,wgs84
玉林市陆川谢鲁山庄风景名胜区,4A,广西,玉林市,陆川县,广西玉林玉林市陆川谢鲁山庄风景名胜区,景点景区,国家4A旅游景区。所属地：广西·玉林市·陆川县。地址：广西玉林玉林市陆川谢鲁山庄风景名胜区。,22.1640893,110.1828588,wgs84
